ID,SCIENTIFIC NAME,LATITUDE,LONGITUDE,TIMESTAMP
A,Setophaga,8.437984959,-69.25668583,2013-12-29 04:39:00.000
A,Setophaga,7.910631866,-69.48781613,2013-12-29 16:40:00.000
A,Setophaga,7.411077973,-69.26933711,2013-12-30 04:39:00.000
A,Setophaga,7.499793798,-69.23589926,2013-12-30 16:39:00.000
A,Setophaga,8.969499041,-69.85933477,2013-12-31 04:42:00.000
A,Setophaga,9.670980605,-69.56517807,2013-12-31 16:41:00.000
A,Setophaga,9.250302801,-69.37819989,2014-01-01 04:40:00.000
A,Setophaga,8.687762888,-69.62489335,2014-01-01 16:42:00.000
A,Setophaga,9.037468759,-69.76656817,2014-01-02 04:42:00.000
A,Setophaga,8.565121141,-69.97428041,2014-01-02 16:44:00.000
A,Setophaga,9.692692228,-70.44418455,2014-01-03 04:46:00.000
A,Setophaga,11.03771529,-69.88225624,2014-01-03 16:44:00.000
A,Setophaga,9.993956397,-69.42962302,2014-01-04 04:42:00.000
A,Setophaga,8.725092697,-69.97291662,2014-01-04 16:44:00.000
A,Setophaga,13.10207731,-71.812077,2014-01-05 04:52:00.000
A,Setophaga,13.76788158,-71.54220861,2014-01-05 16:51:00.000
A,Setophaga,9.349396694,-69.66615408,2014-01-06 04:44:00.000
A,Setophaga,10.69099129,-69.11753176,2014-01-06 16:42:00.000
A,Setophaga,13.57428382,-70.31490753,2014-01-07 04:47:00.000
A,Setophaga,12.27963813,-70.87556488,2014-01-07 16:49:00.000
A,Setophaga,8.957793495,-69.48593322,2014-01-08 04:44:00.000
A,Setophaga,8.384732369,-69.73143802,2014-01-08 16:45:00.000
A,Setophaga,8.094506106,-69.60278951,2014-01-09 04:45:00.000
A,Setophaga,8.802077002,-69.32586181,2014-01-09 16:44:00.000
A,Setophaga,9.047935612,-69.41378456,2014-01-10 04:45:00.000
A,Setophaga,8.049542238,-69.8284595,2014-01-10 16:46:00.000
A,Setophaga,8.324859424,-69.92784345,2014-01-11 04:47:00.000
A,Setophaga,8.338467088,-69.93410269,2014-01-11 16:47:00.000
A,Setophaga,8.483537619,-69.97985577,2014-01-12 04:48:00.000
A,Setophaga,9.265831775,-69.68187755,2014-01-12 16:47:00.000
A,Setophaga,9.531408149,-69.77289738,2014-01-13 04:47:00.000
A,Setophaga,9.325289695,-69.86895396,2014-01-13 16:48:00.000
A,Setophaga,8.588553798,-69.56570643,2014-01-14 04:47:00.000
A,Setophaga,8.063693429,-69.78359592,2014-01-14 16:48:00.000
A,Setophaga,8.503416228,-69.94087277,2014-01-15 04:49:00.000
A,Setophaga,8.410949502,-69.99053021,2014-01-15 16:49:00.000
A,Setophaga,11.0065841,-70.97608321,2014-01-16 04:53:00.000
A,Setophaga,12.27621677,-70.50494723,2014-01-16 16:51:00.000
A,Setophaga,11.04494811,-70.00943667,2014-01-17 04:50:00.000
A,Setophaga,11.14736644,-69.99052667,2014-01-17 16:50:00.000
A,Setophaga,9.874680951,-69.48854477,2014-01-18 04:48:00.000
A,Setophaga,9.079019564,-69.80496712,2014-01-18 16:49:00.000
A,Setophaga,9.238208881,-69.84730499,2014-01-19 04:50:00.000
A,Setophaga,10.29544279,-69.47277188,2014-01-19 16:48:00.000
A,Setophaga,11.49624434,-69.8972611,2014-01-20 04:50:00.000
A,Setophaga,10.23141517,-70.38570414,2014-01-20 16:52:00.000
A,Setophaga,9.896720983,-70.24327661,2014-01-21 04:52:00.000
A,Setophaga,14.7932755,-68.4695847,2014-01-21 16:45:00.000
A,Setophaga,14.17453528,-68.21002237,2014-01-22 04:44:00.000
A,Setophaga,13.66495835,-68.42641705,2014-01-22 16:45:00.000
A,Setophaga,15.8969688,-69.20971219,2014-01-23 04:48:00.000
A,Setophaga,13.74958623,-70.02262167,2014-01-23 16:51:00.000
A,Setophaga,11.93737787,-69.3487674,2014-01-24 04:49:00.000
A,Setophaga,13.97330759,-68.65690609,2014-01-24 16:46:00.000
A,Setophaga,12.11375327,-67.97352449,2014-01-25 04:44:00.000
A,Setophaga,11.43240668,-68.23648892,2014-01-25 16:45:00.000
A,Setophaga,11.54124647,-68.24773199,2014-01-26 04:45:00.000
A,Setophaga,9.114834876,-69.09561821,2014-01-26 16:48:00.000
A,Setophaga,9.345889131,-69.15228073,2014-01-27 04:49:00.000
A,Setophaga,13.58919263,-67.7521703,2014-01-27 16:43:00.000
A,Setophaga,17.6291586,-69.09450497,2014-01-28 04:49:00.000
A,Setophaga,15.99442362,-69.69580814,2014-01-28 16:51:00.000
A,Setophaga,17.57466438,-70.18937407,2014-01-29 04:53:00.000
A,Setophaga,14.12117131,-71.38323046,2014-01-29 16:58:00.000
A,Setophaga,9.638937881,-69.90403029,2014-01-30 04:52:00.000
A,Setophaga,10.45781776,-69.6679533,2014-01-30 16:52:00.000
A,Setophaga,9.10712141,-69.2181081,2014-01-31 04:50:00.000
A,Setophaga,7.525360325,-69.73082521,2014-01-31 16:52:00.000
A,Setophaga,7.757826191,-69.78390135,2014-02-01 04:52:00.000
A,Setophaga,8.160812077,-69.68034209,2014-02-01 16:52:00.000
A,Setophaga,7.737988595,-69.53262589,2014-02-02 04:51:00.000
A,Setophaga,7.666887424,-69.57312904,2014-02-02 16:52:00.000
A,Setophaga,10.50134867,-70.39428691,2014-02-03 04:55:00.000
A,Setophaga,11.29803301,-70.18652058,2014-02-03 16:54:00.000
A,Setophaga,9.138821828,-69.52676217,2014-02-04 04:52:00.000
A,Setophaga,6.777904509,-70.22876506,2014-02-04 16:54:00.000
A,Setophaga,5.358958032,-69.80907877,2014-02-05 04:53:00.000
A,Setophaga,7.823661879,-69.12996001,2014-02-05 16:50:00.000
A,Setophaga,8.413273424,-69.2735835,2014-02-06 04:51:00.000
A,Setophaga,8.628106879,-69.23677806,2014-02-06 16:51:00.000
A,Setophaga,10.35300114,-69.68497978,2014-02-07 04:52:00.000
A,Setophaga,10.61426283,-69.64271345,2014-02-07 16:52:00.000
A,Setophaga,9.431784177,-69.2967279,2014-02-08 04:51:00.000
A,Setophaga,7.94734125,-69.71445389,2014-02-08 16:53:00.000
A,Setophaga,9.416266513,-70.07566805,2014-02-09 04:54:00.000
A,Setophaga,10.68824072,-69.77320554,2014-02-09 16:53:00.000
A,Setophaga,8.331100468,-69.14163855,2014-02-10 04:50:00.000
A,Setophaga,9.06250358,-68.98096123,2014-02-10 16:50:00.000
A,Setophaga,10.92339764,-69.4187772,2014-02-11 04:51:00.000
A,Setophaga,14.13112642,-68.65438378,2014-02-11 16:48:00.000
A,Setophaga,17.13078745,-69.35855642,2014-02-12 04:51:00.000
A,Setophaga,19.42875144,-68.8358081,2014-02-12 16:49:00.000
A,Setophaga,16.14005953,-67.96713253,2014-02-13 04:46:00.000
A,Setophaga,17.62404464,-67.65912413,2014-02-13 16:44:00.000
A,Setophaga,19.3000718,-68.00687929,2014-02-14 04:46:00.000
A,Setophaga,18.06050984,-68.36165135,2014-02-14 16:47:00.000
A,Setophaga,16.51183306,-67.94704322,2014-02-15 04:45:00.000
A,Setophaga,16.78027408,-67.93771622,2014-02-15 16:45:00.000
A,Setophaga,18.42281119,-68.25413647,2014-02-16 04:47:00.000
A,Setophaga,21.74175643,-67.56324961,2014-02-16 16:44:00.000
A,Setophaga,21.52230127,-67.44301611,2014-02-17 04:43:00.000
A,Setophaga,9.310848374,-70.10673248,2014-02-17 16:54:00.000
A,Setophaga,14.32683935,-71.10640219,2014-02-18 04:58:00.000
A,Setophaga,28.70993896,-68.05196421,2014-02-18 16:46:00.000
A,Setophaga,24.93350064,-67.10904599,2014-02-19 04:42:00.000
A,Setophaga,22.71371609,-67.6629077,2014-02-19 16:44:00.000
A,Setophaga,23.55205453,-67.75957891,2014-02-20 04:44:00.000
A,Setophaga,15.16658981,-69.4816007,2014-02-20 16:51:00.000
A,Setophaga,13.20851333,-69.06843514,2014-02-21 04:49:00.000
A,Setophaga,21.22533072,-67.62127859,2014-02-21 16:44:00.000
A,Setophaga,23.55014687,-67.98977553,2014-02-22 04:45:00.000
A,Setophaga,18.21158609,-69.04761855,2014-02-22 16:49:00.000
A,Setophaga,15.85624769,-68.57648292,2014-02-23 04:47:00.000
A,Setophaga,16.77155328,-68.47280261,2014-02-23 16:47:00.000
A,Setophaga,20.51447636,-69.04907346,2014-02-24 04:49:00.000
A,Setophaga,18.30976917,-69.48458653,2014-02-24 16:51:00.000
A,Setophaga,19.39061302,-69.59776802,2014-02-25 04:51:00.000
A,Setophaga,19.99262641,-69.56778889,2014-02-25 16:51:00.000
A,Setophaga,18.43286253,-69.25883027,2014-02-26 04:49:00.000
A,Setophaga,17.81787476,-69.41339149,2014-02-26 16:50:00.000
A,Setophaga,20.19534992,-69.70226046,2014-02-27 04:51:00.000
A,Setophaga,20.23183915,-69.76629315,2014-02-27 16:51:00.000
A,Setophaga,26.10066385,-70.53931198,2014-02-28 04:54:00.000
A,Setophaga,31.30107592,-69.86268942,2014-02-28 16:51:00.000
A,Setophaga,24.4515766,-68.77291723,2014-03-01 04:47:00.000
A,Setophaga,22.77667021,-69.08082768,2014-03-01 16:48:00.000
A,Setophaga,16.68517637,-68.2402352,2014-03-02 04:45:00.000
A,Setophaga,15.55156268,-68.43249703,2014-03-02 16:45:00.000
A,Setophaga,17.54666314,-68.610548,2014-03-03 04:46:00.000
A,Setophaga,16.73449141,-68.76213037,2014-03-03 16:46:00.000
A,Setophaga,17.36048581,-68.77262397,2014-03-04 04:46:00.000
A,Setophaga,25.85402611,-67.9250034,2014-03-04 16:43:00.000
A,Setophaga,26.66930298,-67.91781279,2014-03-05 04:43:00.000
A,Setophaga,19.07047349,-68.77136655,2014-03-05 16:46:00.000
A,Setophaga,31.06081454,-69.86680723,2014-03-06 04:50:00.000
A,Setophaga,37.00704917,-69.38351709,2014-03-06 16:48:00.000
A,Setophaga,41.36226633,-69.68827739,2014-03-07 04:49:00.000
A,Setophaga,44.73280258,-69.50358793,2014-03-07 16:48:00.000
A,Setophaga,43.40498036,-69.17571499,2014-03-08 04:47:00.000
A,Setophaga,39.89208732,-69.6784185,2014-03-08 16:49:00.000
A,Setophaga,18.2974054,-67.91772159,2014-03-09 04:42:00.000
A,Setophaga,12.02599306,-68.40778622,2014-03-09 16:44:00.000
A,Setophaga,23.38594629,-69.089903,2014-03-10 04:46:00.000
A,Setophaga,19.17460236,-69.42369912,2014-03-10 16:47:00.000
A,Setophaga,29.33592315,-69.91360823,2014-03-11 04:49:00.000
A,Setophaga,54.77941766,-68.61720748,2014-03-11 16:44:00.000
A,Setophaga,48.08265435,-67.98076098,2014-03-12 04:41:00.000
A,Setophaga,66.86352181,-67.23923821,2014-03-12 16:38:00.000
A,Setophaga,76.39333155,-67.32003587,2014-03-13 04:38:00.000
A,Setophaga,77.51043018,-67.61142204,2014-03-13 16:39:00.000
A,Setophaga,83.46795065,-69.49520301,2014-03-14 04:47:00.000
A,Setophaga,71.09779793,-70.13123566,2014-03-14 16:49:00.000
A,Setophaga,-38.00093013,-67.22769447,2014-03-26 04:34:00.000
A,Setophaga,-23.29778375,-67.4814172,2014-03-26 16:35:00.000
A,Setophaga,-30.13524573,-67.76030335,2014-03-27 04:36:00.000
A,Setophaga,-17.8400651,-68.0619969,2014-03-27 16:37:00.000
A,Setophaga,-15.79882888,-68.04167415,2014-03-28 04:37:00.000
A,Setophaga,-2.346543687,-68.64059211,2014-03-28 16:39:00.000
A,Setophaga,0.701032565,-68.4723414,2014-03-29 04:38:00.000
A,Setophaga,4.653472804,-68.72909338,2014-03-29 16:39:00.000
A,Setophaga,3.003672545,-68.82597474,2014-03-30 04:39:00.000
A,Setophaga,3.86240414,-68.89847884,2014-03-30 16:39:00.000
A,Setophaga,5.959336952,-68.72367915,2014-03-31 04:39:00.000
A,Setophaga,2.448670294,-68.46580967,2014-03-31 16:37:00.000
A,Setophaga,-4.716894942,-69.01533607,2014-04-01 04:40:00.000
A,Setophaga,-9.328702932,-68.64320877,2014-04-01 16:38:00.000
A,Setophaga,-15.63673144,-69.17118572,2014-04-02 04:40:00.000
A,Setophaga,-29.65372334,-67.95772044,2014-04-02 16:35:00.000
A,Setophaga,-36.52486358,-68.71154652,2014-04-03 04:38:00.000
A,Setophaga,-34.35654257,-68.78971526,2014-04-03 16:38:00.000
A,Setophaga,-38.40424939,-69.35911921,2014-04-04 04:40:00.000
A,Setophaga,-16.57182547,-71.46116629,2014-04-04 16:48:00.000
A,Setophaga,-5.854177792,-70.44164225,2014-04-05 04:44:00.000
A,Setophaga,-4.380410613,-70.57863287,2014-04-05 16:44:00.000
A,Setophaga,-14.16366093,-71.64566977,2014-04-06 04:49:00.000
A,Setophaga,-24.20902571,-70.4724693,2014-04-06 16:44:00.000
A,Setophaga,-14.75084549,-69.45991863,2014-04-07 04:40:00.000
A,Setophaga,-3.099455792,-70.78675827,2014-04-07 16:45:00.000
A,Setophaga,11.61014933,-68.86857417,2014-04-08 04:37:00.000
A,Setophaga,9.532197987,-68.61128857,2014-04-08 16:36:00.000
A,Setophaga,-7.883318158,-70.91674341,2014-04-09 04:45:00.000
A,Setophaga,-8.386751303,-70.82563741,2014-04-09 16:44:00.000
A,Setophaga,5.525820122,-68.9237432,2014-04-10 04:37:00.000
A,Setophaga,2.707120502,-68.52960796,2014-04-10 16:35:00.000
A,Setophaga,3.840943432,-68.35048073,2014-04-11 04:34:00.000
A,Setophaga,7.909680504,-68.99828553,2014-04-11 16:37:00.000
A,Setophaga,12.59636579,-68.19022667,2014-04-12 04:33:00.000
A,Setophaga,12.88980887,-68.28488655,2014-04-12 16:33:00.000
A,Setophaga,8.994114489,-68.92124626,2014-04-13 04:36:00.000
A,Setophaga,7.55119272,-68.7026947,2014-04-13 16:35:00.000
A,Setophaga,1.724402714,-69.67038605,2014-04-14 04:39:00.000
A,Setophaga,-1.098274093,-69.20110463,2014-04-14 16:37:00.000
A,Setophaga,0.746195871,-68.88680889,2014-04-15 04:35:00.000
A,Setophaga,1.888526954,-69.09192153,2014-04-15 16:36:00.000
A,Setophaga,3.982881567,-68.70491067,2014-04-16 04:34:00.000
A,Setophaga,4.634361706,-68.84050831,2014-04-16 16:35:00.000
A,Setophaga,-0.541340032,-69.79006723,2014-04-17 04:38:00.000
A,Setophaga,4.612077649,-70.76828201,2014-04-17 16:42:00.000
A,Setophaga,6.693715635,-70.34019965,2014-04-18 04:40:00.000
A,Setophaga,-4.101057027,-68.24933918,2014-04-18 16:32:00.000
A,Setophaga,-9.363717159,-69.28128604,2014-04-19 04:36:00.000
A,Setophaga,-1.721338275,-70.76230488,2014-04-19 16:42:00.000
A,Setophaga,1.384661917,-70.13458813,2014-04-20 04:39:00.000
A,Setophaga,-3.091895877,-69.21907077,2014-04-20 16:35:00.000
A,Setophaga,-1.662937494,-68.92996511,2014-04-21 04:34:00.000
A,Setophaga,-1.528098327,-68.9550963,2014-04-21 16:34:00.000
A,Setophaga,-2.797433445,-69.22981603,2014-04-22 04:35:00.000
A,Setophaga,-5.197257045,-68.70395255,2014-04-22 16:33:00.000
A,Setophaga,1.15620395,-67.31680613,2014-04-23 04:27:00.000
A,Setophaga,-5.354955364,-65.86673619,2014-04-23 16:21:00.000
A,Setophaga,-8.929313915,-66.6857646,2014-04-24 04:24:00.000
A,Setophaga,-3.397970052,-67.92276759,2014-04-24 16:29:00.000
A,Setophaga,1.028075187,-66.89931681,2014-04-25 04:25:00.000
A,Setophaga,4.669272891,-67.77931041,2014-04-25 16:29:00.000
A,Setophaga,5.499984764,-67.55850235,2014-04-26 04:28:00.000
A,Setophaga,8.008965137,-68.21128369,2014-04-26 16:30:00.000
A,Setophaga,3.49252561,-69.33250505,2014-04-27 04:35:00.000
A,Setophaga,3.540064021,-69.35681195,2014-04-27 16:35:00.000
A,Setophaga,3.110086018,-69.4544007,2014-04-28 04:35:00.000
A,Setophaga,0.336826782,-68.75376209,2014-04-28 16:32:00.000
A,Setophaga,-3.71435969,-69.78955614,2014-04-29 04:36:00.000
A,Setophaga,1.159683244,-71.04636448,2014-04-29 16:41:00.000
A,Setophaga,6.102145166,-69.71594804,2014-04-30 04:36:00.000
A,Setophaga,2.566147601,-68.77354335,2014-04-30 16:32:00.000
A,Setophaga,2.995098689,-68.64735134,2014-05-01 04:31:00.000
A,Setophaga,6.551076494,-69.64844948,2014-05-01 16:35:00.000
A,Setophaga,8.807489076,-68.97943533,2014-05-02 04:32:00.000
A,Setophaga,5.202389673,-67.96536133,2014-05-02 16:28:00.000
A,Setophaga,4.998121044,-68.00745593,2014-05-03 04:28:00.000
A,Setophaga,7.535788514,-68.76636739,2014-05-03 16:31:00.000
A,Setophaga,6.762596888,-68.97332202,2014-05-04 04:32:00.000
A,Setophaga,6.698066717,-68.97471666,2014-05-04 16:32:00.000
A,Setophaga,4.064652611,-69.74228852,2014-05-05 04:35:00.000
A,Setophaga,8.109035972,-70.98324832,2014-05-05 16:40:00.000
A,Setophaga,13.30159734,-69.30434678,2014-05-06 04:33:00.000
A,Setophaga,6.859911185,-67.28314853,2014-05-06 16:25:00.000
A,Setophaga,3.183656824,-68.40015182,2014-05-07 04:30:00.000
A,Setophaga,4.805041498,-68.91343528,2014-05-07 16:32:00.000
A,Setophaga,10.11294156,-67.19843623,2014-05-08 04:25:00.000
A,Setophaga,26.65516568,-73.3471293,2014-05-08 16:49:00.000
A,Setophaga,21.60842731,-75.32713791,2014-05-09 04:57:00.000
A,Setophaga,26.75563713,-77.50778638,2014-05-09 17:06:00.000
A,Setophaga,24.46207739,-78.40842958,2014-05-10 05:10:00.000
A,Setophaga,24.38755615,-78.44614836,2014-05-10 17:10:00.000
A,Setophaga,22.59490578,-79.12190154,2014-05-11 05:12:00.000
A,Setophaga,22.26369102,-79.04817149,2014-05-11 17:12:00.000
A,Setophaga,23.32446118,-78.54637248,2014-05-12 05:10:00.000
A,Setophaga,24.5286578,-79.12530459,2014-05-12 17:12:00.000
A,Setophaga,23.38293087,-79.55265737,2014-05-13 05:14:00.000
A,Setophaga,22.79993368,-79.36596975,2014-05-13 17:13:00.000
A,Setophaga,23.42069408,-79.0386142,2014-05-14 05:12:00.000
A,Setophaga,13.1373561,-74.97576485,2014-05-14 16:56:00.000
A,Setophaga,13.59344364,-74.77071482,2014-05-15 04:55:00.000
A,Setophaga,22.10669959,-78.23790038,2014-05-15 17:09:00.000
A,Setophaga,23.96112754,-77.36363087,2014-05-16 05:05:00.000
A,Setophaga,27.65943231,-79.16136006,2014-05-16 17:13:00.000
A,Setophaga,24.79447884,-80.45489289,2014-05-17 05:18:00.000
A,Setophaga,26.06272882,-81.11478737,2014-05-17 17:20:00.000
A,Setophaga,25.29258336,-81.41677875,2014-05-18 05:22:00.000
A,Setophaga,29.42675907,-83.53744859,2014-05-18 17:30:00.000
A,Setophaga,33.07798709,-81.45658063,2014-05-19 05:22:00.000
A,Setophaga,33.23803257,-81.63419106,2014-05-19 17:23:00.000
A,Setophaga,35.683575,-80.0644584,2014-05-20 05:16:00.000
A,Setophaga,37.28183208,-81.19537909,2014-05-20 17:21:00.000
A,Setophaga,39.24751349,-79.73691294,2014-05-21 05:15:00.000
A,Setophaga,36.27365703,-77.79998445,2014-05-21 17:07:00.000
A,Setophaga,36.78545594,-77.37067979,2014-05-22 05:06:00.000
A,Setophaga,39.12696748,-79.09616523,2014-05-22 17:13:00.000
A,Setophaga,40.02448836,-78.33170654,2014-05-23 05:10:00.000
A,Setophaga,39.8035138,-78.26594025,2014-05-23 17:09:00.000
A,Setophaga,40.02032483,-78.00230397,2014-05-24 05:08:00.000
A,Setophaga,38.18850711,-76.74228664,2014-05-24 17:03:00.000
A,Setophaga,42.08432086,-73.63723446,2014-05-25 04:51:00.000
A,Setophaga,42.58601101,-74.16556267,2014-05-25 16:53:00.000
A,Setophaga,43.03322688,-73.67335873,2014-05-26 04:51:00.000
A,Setophaga,43.17513251,-73.90337372,2014-05-26 16:52:00.000
A,Setophaga,45.03412348,-72.08111559,2014-05-27 04:45:00.000
A,Setophaga,45.13893701,-72.29347888,2014-05-27 16:46:00.000
A,Setophaga,44.71135547,-72.59716564,2014-05-28 04:47:00.000
A,Setophaga,44.37624831,-72.38211987,2014-05-28 16:46:00.000
A,Setophaga,45.35310762,-71.32803594,2014-05-29 04:42:00.000
A,Setophaga,45.21015411,-71.29002348,2014-05-29 16:42:00.000
A,Setophaga,44.13479568,-72.23502218,2014-05-30 04:46:00.000
A,Setophaga,44.69782769,-72.87580622,2014-05-30 16:49:00.000
A,Setophaga,45.5836724,-71.8898139,2014-05-31 04:45:00.000
A,Setophaga,45.68351273,-72.09073604,2014-05-31 16:46:00.000
A,Setophaga,45.47105291,-72.21331543,2014-06-01 04:46:00.000
A,Setophaga,45.99338308,-72.8529632,2014-06-01 16:49:00.000
A,Setophaga,46.39443354,-72.32868718,2014-06-02 04:47:00.000
A,Setophaga,46.81909633,-72.88876089,2014-06-02 16:49:00.000
A,Setophaga,46.3350578,-73.32868934,2014-06-03 04:51:00.000
A,Setophaga,44.31727465,-71.31337795,2014-06-03 16:43:00.000
B,Setophaga,43.48720843,-74.83219579,2013-06-18 05:00:00.000
B,Setophaga,44.14082615,-75.50493242,2013-06-18 17:03:00.000
B,Setophaga,46.20808516,-73.26828487,2013-06-19 04:54:00.000
B,Setophaga,45.23928612,-72.20615432,2013-06-19 16:50:00.000
B,Setophaga,45.48518398,-71.93256096,2013-06-20 04:49:00.000
B,Setophaga,44.75181352,-71.14819856,2013-06-20 16:46:00.000
B,Setophaga,44.95117571,-70.93512403,2013-06-21 04:45:00.000
B,Setophaga,46.48397205,-72.62798754,2013-06-21 16:52:00.000
B,Setophaga,45.88176407,-73.31207588,2013-06-22 04:55:00.000
B,Setophaga,44.21106583,-71.51715011,2013-06-22 16:48:00.000
B,Setophaga,42.86579353,-72.86934746,2013-06-23 04:53:00.000
B,Setophaga,41.68926012,-71.74541373,2013-06-23 16:49:00.000
B,Setophaga,41.68521229,-71.76026468,2013-06-24 04:49:00.000
B,Setophaga,42.5869205,-72.59404199,2013-06-24 16:52:00.000
B,Setophaga,42.10410215,-73.06737941,2013-06-25 04:54:00.000
B,Setophaga,43.12540199,-74.02682997,2013-06-25 16:58:00.000
B,Setophaga,44.69211893,-72.46227279,2013-06-26 04:52:00.000
B,Setophaga,44.40458027,-72.13821853,2013-06-26 16:51:00.000
B,Setophaga,43.99913571,-72.57917939,2013-06-27 04:53:00.000
B,Setophaga,42.27777881,-70.87222491,2013-06-27 16:46:00.000
B,Setophaga,45.21706147,-72.92075519,2013-06-29 04:55:00.000
B,Setophaga,43.533038,-71.15782794,2013-06-29 16:48:00.000
B,Setophaga,43.42779966,-71.2997002,2013-06-30 04:48:00.000
B,Setophaga,44.12143673,-71.94673136,2013-06-30 16:51:00.000
B,Setophaga,44.9885305,-71.10114458,2013-07-01 04:48:00.000
B,Setophaga,44.59821647,-70.64871711,2013-07-01 16:46:00.000
B,Setophaga,43.66480204,-71.63379227,2013-07-02 04:50:00.000
B,Setophaga,45.21309544,-73.15307714,2013-07-02 16:56:00.000
B,Setophaga,44.63129409,-73.8100114,2013-07-03 04:59:00.000
B,Setophaga,44.08660332,-73.20586425,2013-07-03 16:57:00.000
B,Setophaga,44.75879853,-72.58663538,2013-07-04 04:54:00.000
B,Setophaga,46.3696872,-74.22772613,2013-07-04 17:01:00.000
B,Setophaga,46.1582161,-74.52595053,2013-07-05 05:02:00.000
B,Setophaga,45.56369082,-73.82250285,2013-07-05 16:59:00.000
B,Setophaga,44.76851816,-74.71039576,2013-07-06 05:03:00.000
B,Setophaga,44.40657073,-74.27898809,2013-07-06 17:01:00.000
B,Setophaga,46.01453869,-72.70113737,2013-07-07 04:55:00.000
B,Setophaga,44.46306437,-71.03680503,2013-07-07 16:49:00.000
B,Setophaga,42.70746353,-72.77476999,2013-07-08 04:56:00.000
B,Setophaga,44.21255832,-74.11528047,2013-07-08 17:01:00.000
B,Setophaga,46.15579316,-72.23010562,2013-07-09 04:54:00.000
B,Setophaga,46.7508173,-72.77726744,2013-07-09 16:56:00.000
B,Setophaga,44.59553659,-75.07972015,2013-07-10 05:05:00.000
B,Setophaga,44.27992863,-74.6896015,2013-07-10 17:04:00.000
B,Setophaga,44.45205275,-74.610509,2013-07-11 05:03:00.000
B,Setophaga,44.3681218,-74.44125099,2013-07-11 17:03:00.000
B,Setophaga,46.74313542,-72.14630075,2013-07-12 04:54:00.000
B,Setophaga,46.34710109,-71.62959491,2013-07-12 16:52:00.000
B,Setophaga,45.87004178,-72.2186915,2013-07-13 04:54:00.000
B,Setophaga,47.04375602,-73.32734769,2013-07-13 16:59:00.000
B,Setophaga,44.63925567,-75.84091909,2013-07-14 05:09:00.000
B,Setophaga,42.0962691,-73.47287724,2013-07-14 16:59:00.000
B,Setophaga,44.43065826,-71.49997131,2013-07-15 04:51:00.000
B,Setophaga,45.46057091,-72.36927001,2013-07-15 16:55:00.000
B,Setophaga,45.36829668,-72.5674001,2013-07-16 04:56:00.000
B,Setophaga,45.54760939,-72.62760174,2013-07-16 16:56:00.000
B,Setophaga,45.82293481,-72.4758951,2013-07-17 04:56:00.000
B,Setophaga,42.80643109,-69.6385413,2013-07-17 16:44:00.000
B,Setophaga,41.15256869,-71.09146449,2013-07-18 04:50:00.000
B,Setophaga,41.55637107,-71.31160144,2013-07-18 16:51:00.000
B,Setophaga,41.2753512,-71.63537015,2013-07-19 04:52:00.000
B,Setophaga,44.16572433,-73.92067204,2013-07-19 17:02:00.000
B,Setophaga,42.65470098,-75.3144908,2013-07-20 05:07:00.000
B,Setophaga,43.3991296,-75.81807903,2013-07-20 17:09:00.000
B,Setophaga,45.96765761,-73.6679426,2013-07-21 05:01:00.000
B,Setophaga,44.28134164,-72.03198036,2013-07-21 16:54:00.000
B,Setophaga,44.73109626,-71.76642275,2013-07-22 04:53:00.000
B,Setophaga,44.8286758,-71.72363608,2013-07-22 16:53:00.000
B,Setophaga,41.64345605,-74.43660752,2013-07-23 05:04:00.000
B,Setophaga,42.93953483,-75.32565096,2013-07-23 17:07:00.000
B,Setophaga,40.12630226,-77.55592437,2013-07-24 05:16:00.000
B,Setophaga,37.62881253,-75.75643435,2013-07-24 17:09:00.000
B,Setophaga,42.99284247,-72.05333487,2013-07-25 04:54:00.000
B,Setophaga,46.50169738,-74.85822957,2013-07-25 17:05:00.000
B,Setophaga,45.97061924,-75.47582193,2013-07-26 05:08:00.000
B,Setophaga,44.92290908,-74.44169691,2013-07-26 17:04:00.000
B,Setophaga,45.69962481,-73.93120869,2013-07-27 05:02:00.000
B,Setophaga,45.15809813,-73.33208892,2013-07-27 16:59:00.000
B,Setophaga,42.69285206,-75.40005441,2013-07-28 05:08:00.000
B,Setophaga,40.45944826,-73.69158524,2013-07-28 17:01:00.000
B,Setophaga,42.40872037,-72.45295064,2013-07-29 04:56:00.000
B,Setophaga,41.54065533,-71.70728581,2013-07-29 16:53:00.000
B,Setophaga,39.56897291,-73.15026814,2013-07-30 04:59:00.000
B,Setophaga,40.27321471,-73.48402121,2013-07-30 17:00:00.000
B,Setophaga,40.67217263,-73.34803625,2013-07-31 04:59:00.000
B,Setophaga,39.82446363,-72.67449606,2013-07-31 16:57:00.000
B,Setophaga,41.78538324,-71.52027493,2013-08-01 04:52:00.000
B,Setophaga,41.5296602,-71.21401319,2013-08-01 16:51:00.000
B,Setophaga,38.22543058,-73.40415445,2013-08-02 04:59:00.000
B,Setophaga,38.12883435,-73.22794758,2013-08-02 16:59:00.000
B,Setophaga,37.39274863,-73.76765664,2013-08-03 05:01:00.000
B,Setophaga,29.22992002,-69.58569246,2013-08-03 16:44:00.000
B,Setophaga,32.21125308,-68.29805046,2013-08-04 04:39:00.000
B,Setophaga,38.97592169,-71.7298262,2013-08-04 16:52:00.000
